Nome,Tipologia,Denominazione,Descrizione,Valore minimo,Valore massimo,Materia prima,Regione,Province,Città
"Vino 'Vicenza' Bianco, varietà Moscato'",vino 'Bianco',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Moscato Bianco', Vitigno 'Moscato Giallo': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Moscato Bianco', Vitigno 'Moscato Giallo'",Veneto,"Provincia di Vicenza, Provincia di Agrigento","Altavilla Vicentina, Arzignano, Bassano del Grappa, Brendola, Castelgomberto, Costabissara, Creazzo, Gambugliano, Grumolo delle Abbadesse, Isola Vicentina, Lonigo, Lugo di Vicenza, Marostica, Montebello Vicentino, Montecchio Maggiore, Montecchio Precalcino, Monteviale, Nanto, Veneto, Quinto Vicentino, Sarego, Schio, Thiene, Vicenza, Piovene Rocchette"
Vino 'Vicenza' Rosato,vino 'Rosato',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 50%, Vitigno 'Merlot': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Merlot'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
Vino 'Vicenza' Rosato,vino 'Rosato',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 50%, Vitigno 'Merlot': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Merlot'",Veneto,"Provincia di Vicenza, Provincia di Agrigento","Altavilla Vicentina, Arzignano, Bassano del Grappa, Brendola, Castelgomberto, Costabissara, Creazzo, Gambugliano, Grumolo delle Abbadesse, Isola Vicentina, Lonigo, Lugo di Vicenza, Marostica, Montebello Vicentino, Montecchio Maggiore, Montecchio Precalcino, Monteviale, Nanto, Veneto, Quinto Vicentino, Sarego, Schio, Thiene, Vicenza, Piovene Rocchette"
Vino 'Vicenza' Rosso,vino 'Rosso',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 50%, Vitigno 'Merlot': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Merlot'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
Vino 'Vicenza' Rosso,vino 'Rosso',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 50%, Vitigno 'Merlot': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Merlot'",Veneto,"Provincia di Vicenza, Provincia di Agrigento","Altavilla Vicentina, Arzignano, Bassano del Grappa, Brendola, Castelgomberto, Costabissara, Creazzo, Gambugliano, Grumolo delle Abbadesse, Isola Vicentina, Lonigo, Lugo di Vicenza, Marostica, Montebello Vicentino, Montecchio Maggiore, Montecchio Precalcino, Monteviale, Nanto, Veneto, Quinto Vicentino, Sarego, Schio, Thiene, Vicenza, Piovene Rocchette"
Vino 'Vicenza' Novello,"vino 'Novello ', vino 'Novello'",DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 50%, Vitigno 'Merlot': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Merlot'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
Vino 'Vicenza' Novello,"vino 'Novello ', vino 'Novello'",DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 50%, Vitigno 'Merlot': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Merlot'",Veneto,"Provincia di Vicenza, Provincia di Agrigento","Altavilla Vicentina, Arzignano, Bassano del Grappa, Brendola, Castelgomberto, Costabissara, Creazzo, Gambugliano, Grumolo delle Abbadesse, Isola Vicentina, Lonigo, Lugo di Vicenza, Marostica, Montebello Vicentino, Montecchio Maggiore, Montecchio Precalcino, Monteviale, Nanto, Veneto, Quinto Vicentino, Sarego, Schio, Thiene, Vicenza, Piovene Rocchette"
"Vino 'Vicenza' Bianco, varietà Pinot bianco'",vino 'Bianco',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Pinot Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Pinot Bianco'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
"Vino 'Vicenza' Bianco, varietà Pinot bianco'",vino 'Bianco',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Pinot Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Pinot Bianco'",Veneto,"Provincia di Vicenza, Provincia di Agrigento","Altavilla Vicentina, Arzignano, Bassano del Grappa, Brendola, Castelgomberto, Costabissara, Creazzo, Gambugliano, Grumolo delle Abbadesse, Isola Vicentina, Lonigo, Lugo di Vicenza, Marostica, Montebello Vicentino, Montecchio Maggiore, Montecchio Precalcino, Monteviale, Nanto, Veneto, Quinto Vicentino, Sarego, Schio, Thiene, Vicenza, Piovene Rocchette"
"Vino 'Vicenza' Rosso, varietà Cabernet Sauvignon'",vino 'Rosso',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Sauvignon': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Sauvignon'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
"Vino 'Vicenza' Rosso, varietà Cabernet Sauvignon'",vino 'Rosso',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Sauvignon': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Sauvignon'",Veneto,"Provincia di Vicenza, Provincia di Agrigento","Altavilla Vicentina, Arzignano, Bassano del Grappa, Brendola, Castelgomberto, Costabissara, Creazzo, Gambugliano, Grumolo delle Abbadesse, Isola Vicentina, Lonigo, Lugo di Vicenza, Marostica, Montebello Vicentino, Montecchio Maggiore, Montecchio Precalcino, Monteviale, Nanto, Veneto, Quinto Vicentino, Sarego, Schio, Thiene, Vicenza, Piovene Rocchette"
"Vino 'Vicenza' Bianco, varietà Manzoni bianco'",vino 'Bianco',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Manzoni Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Manzoni Bianco'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
"Vino 'Vicenza' Bianco, varietà Manzoni bianco'",vino 'Bianco',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Manzoni Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Manzoni Bianco'",Veneto,"Provincia di Vicenza, Provincia di Agrigento","Altavilla Vicentina, Arzignano, Bassano del Grappa, Brendola, Castelgomberto, Costabissara, Creazzo, Gambugliano, Grumolo delle Abbadesse, Isola Vicentina, Lonigo, Lugo di Vicenza, Marostica, Montebello Vicentino, Montecchio Maggiore, Montecchio Precalcino, Monteviale, Nanto, Veneto, Quinto Vicentino, Sarego, Schio, Thiene, Vicenza, Piovene Rocchette"
Vino 'Vicenza' Rosato Frizzante,vino 'Rosato Frizzante',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 50%, Vitigno 'Merlot': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Merlot'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
Vino 'Vicenza' Rosato Frizzante,vino 'Rosato Frizzante',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 50%, Vitigno 'Merlot': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Merlot'",Veneto,"Provincia di Vicenza, Provincia di Agrigento","Altavilla Vicentina, Arzignano, Bassano del Grappa, Brendola, Castelgomberto, Costabissara, Creazzo, Gambugliano, Grumolo delle Abbadesse, Isola Vicentina, Lonigo, Lugo di Vicenza, Marostica, Montebello Vicentino, Montecchio Maggiore, Montecchio Precalcino, Monteviale, Nanto, Veneto, Quinto Vicentino, Sarego, Schio, Thiene, Vicenza, Piovene Rocchette"
Vino 'Vicenza' Bianco Spumante,vino 'Bianco Spumante',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 50%, Vitigno 'Garganega': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Garganega'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
Vino 'Vicenza' Bianco Spumante,vino 'Bianco Spumante',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 50%, Vitigno 'Garganega': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Garganega'",Veneto,"Provincia di Vicenza, Provincia di Agrigento","Altavilla Vicentina, Arzignano, Bassano del Grappa, Brendola, Castelgomberto, Costabissara, Creazzo, Gambugliano, Grumolo delle Abbadesse, Isola Vicentina, Lonigo, Lugo di Vicenza, Marostica, Montebello Vicentino, Montecchio Maggiore, Montecchio Precalcino, Monteviale, Nanto, Veneto, Quinto Vicentino, Sarego, Schio, Thiene, Vicenza, Piovene Rocchette"
"Vino 'Vicenza' Bianco, varietà Pinot grigio'",vino 'Bianco',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Pinot Grigio': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Pinot Grigio'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
"Vino 'Vicenza' Bianco, varietà Pinot grigio'",vino 'Bianco',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Pinot Grigio': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Pinot Grigio'",Veneto,"Provincia di Vicenza, Provincia di Agrigento","Altavilla Vicentina, Arzignano, Bassano del Grappa, Brendola, Castelgomberto, Costabissara, Creazzo, Gambugliano, Grumolo delle Abbadesse, Isola Vicentina, Lonigo, Lugo di Vicenza, Marostica, Montebello Vicentino, Montecchio Maggiore, Montecchio Precalcino, Monteviale, Nanto, Veneto, Quinto Vicentino, Sarego, Schio, Thiene, Vicenza, Piovene Rocchette"
"Vino 'Vicenza' Rosso, varietà Cabernet'",vino 'Rosso',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Carmenere': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Carmenere', Vitigno 'CarmèNere'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
"Vino 'Vicenza' Rosso, varietà Cabernet'",vino 'Rosso',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Carmenere': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Carmenere', Vitigno 'CarmèNere'",Veneto,"Provincia di Vicenza, Provincia di Agrigento","Altavilla Vicentina, Arzignano, Bassano del Grappa, Brendola, Castelgomberto, Costabissara, Creazzo, Gambugliano, Grumolo delle Abbadesse, Isola Vicentina, Lonigo, Lugo di Vicenza, Marostica, Montebello Vicentino, Montecchio Maggiore, Montecchio Precalcino, Monteviale, Nanto, Veneto, Quinto Vicentino, Sarego, Schio, Thiene, Vicenza, Piovene Rocchette"
"Vino 'Vicenza' Rosso Riserva, varietà Merlot'",vino 'Rosso Riserva',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Merlot': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Merlot'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
"Vino 'Vicenza' Rosso Riserva, varietà Merlot'",vino 'Rosso Riserva',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Merlot': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Merlot'",Veneto,"Provincia di Vicenza, Provincia di Agrigento","Altavilla Vicentina, Arzignano, Bassano del Grappa, Brendola, Castelgomberto, Costabissara, Creazzo, Gambugliano, Grumolo delle Abbadesse, Isola Vicentina, Lonigo, Lugo di Vicenza, Marostica, Montebello Vicentino, Montecchio Maggiore, Montecchio Precalcino, Monteviale, Nanto, Veneto, Quinto Vicentino, Sarego, Schio, Thiene, Vicenza, Piovene Rocchette"
"Vino 'Vicenza' Rosso Riserva, varietà Cabernet Sauvignon'",vino 'Rosso Riserva',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Sauvignon': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Sauvignon'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
"Vino 'Vicenza' Rosso Riserva, varietà Cabernet Sauvignon'",vino 'Rosso Riserva',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Sauvignon': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Sauvignon'",Veneto,"Provincia di Vicenza, Provincia di Agrigento","Altavilla Vicentina, Arzignano, Bassano del Grappa, Brendola, Castelgomberto, Costabissara, Creazzo, Gambugliano, Grumolo delle Abbadesse, Isola Vicentina, Lonigo, Lugo di Vicenza, Marostica, Montebello Vicentino, Montecchio Maggiore, Montecchio Precalcino, Monteviale, Nanto, Veneto, Quinto Vicentino, Sarego, Schio, Thiene, Vicenza, Piovene Rocchette"
"Vino 'Vicenza' Bianco, varietà Sauvignon'",vino 'Bianco',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Sauvignon': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Sauvignon'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
